iteration, site 1, site 2, a, b, i, j, value
2, 3, 2, 3, 3, 0, 0, 0.0
2, 3, 2, 3, 4, 0, 0, 0.0
2, 3, 2, 4, 1, 0, 0, 0.0
2, 3, 2, 4, 2, 0, 0, 0.0
2, 3, 2, 4, 3, 0, 0, 0.0
2, 3, 2, 4, 4, 0, 0, 0.0
2, 3, 3, 1, 1, 0, 0, 0.0
2, 3, 3, 1, 2, 0, 0, 0.0
2, 3, 3, 1, 3, 0, 0, 0.0
2, 3, 3, 1, 4, 0, 0, 0.0
2, 3, 3, 2, 1, 0, 0, 0.0
2, 3, 3, 2, 2, 0, 0, 0.0
2, 3, 3, 2, 3, 0, 0, 0.0
2, 3, 3, 2, 4, 0, 0, 0.0
2, 3, 3, 3, 1, 0, 0, 0.0
2, 3, 3, 3, 2, 0, 0, 0.0
2, 3, 3, 3, 3, 0, 0, 0.0
2, 3, 3, 3, 4, 0, 0, 0.0
2, 3, 3, 4, 1, 0, 0, 0.0
2, 3, 3, 4, 2, 0, 0, 0.0
2, 3, 3, 4, 3, 0, 0, 0.0
2, 3, 3, 4, 4, 0, 0, 0.0
2, 3, 4, 1, 1, 0, 0, -0.615691672076573
2, 3, 4, 1, 2, 0, 0, -0.01008283170653615
2, 3, 4, 1, 3, 0, 0, -0.0018968393492584147
2, 3, 4, 1, 4, 0, 0, 0.010507035752275186
2, 3, 4, 2, 1, 0, 0, -0.009725962047902135
2, 3, 4, 2, 2, 0, 0, -0.2855153019507337
2, 3, 4, 2, 3, 0, 0, -0.0009661163655312549
2, 3, 4, 2, 4, 0, 0, 0.001322656152969798
2, 3, 4, 3, 1, 0, 0, 0.017921230214428825
2, 3, 4, 3, 2, 0, 0, 0.002108956397618404
2, 3, 4, 3, 3, 0, 0, 0.029226189993122625
2, 3, 4, 3, 4, 0, 0, 0.00025906749852977354
2, 3, 4, 4, 1, 0, 0, 0.0092939121221813
2, 3, 4, 4, 2, 0, 0, -0.012823013919451641
2, 3, 4, 4, 3, 0, 0, 0.00041595004109167206
2, 3, 4, 4, 4, 0, 0, 0.03719014642162972
2, 4, 0, 1, 1, 0, 0, 0.0
2, 4, 0, 1, 2, 0, 0, 0.0
2, 4, 0, 1, 3, 0, 0, 0.0
2, 4, 0, 1, 4, 0, 0, 0.0
2, 4, 0, 2, 1, 0, 0, 0.0
2, 4, 0, 2, 2, 0, 0, 0.0
2, 4, 0, 2, 3, 0, 0, 0.0
2, 4, 0, 2, 4, 0, 0, 0.0
2, 4, 0, 3, 1, 0, 0, 0.0
2, 4, 0, 3, 2, 0, 0, 0.0
2, 4, 0, 3, 3, 0, 0, 0.0
2, 4, 0, 3, 4, 0, 0, 0.0
2, 4, 0, 4, 1, 0, 0, 0.0
2, 4, 0, 4, 2, 0, 0, 0.0
2, 4, 0, 4, 3, 0, 0, 0.0
2, 4, 0, 4, 4, 0, 0, 0.0
2, 4, 1, 1, 1, 0, 0, 0.0
2, 4, 1, 1, 2, 0, 0, 0.0
2, 4, 1, 1, 3, 0, 0, 0.0
2, 4, 1, 1, 4, 0, 0, 0.0
2, 4, 1, 2, 1, 0, 0, 0.0
2, 4, 1, 2, 2, 0, 0, 0.0
2, 4, 1, 2, 3, 0, 0, 0.0
2, 4, 1, 2, 4, 0, 0, 0.0
2, 4, 1, 3, 1, 0, 0, 0.0
2, 4, 1, 3, 2, 0, 0, 0.0
2, 4, 1, 3, 3, 0, 0, 0.0
2, 4, 1, 3, 4, 0, 0, 0.0
2, 4, 1, 4, 1, 0, 0, 0.0
2, 4, 1, 4, 2, 0, 0, 0.0
2, 4, 1, 4, 3, 0, 0, 0.0
2, 4, 1, 4, 4, 0, 0, 0.0
2, 4, 2, 1, 1, 0, 0, 0.0
2, 4, 2, 1, 2, 0, 0, 0.0
2, 4, 2, 1, 3, 0, 0, 0.0
2, 4, 2, 1, 4, 0, 0, 0.0
2, 4, 2, 2, 1, 0, 0, 0.0
2, 4, 2, 2, 2, 0, 0, 0.0
2, 4, 2, 2, 3, 0, 0, 0.0
2, 4, 2, 2, 4, 0, 0, 0.0
2, 4, 2, 3, 1, 0, 0, 0.0
2, 4, 2, 3, 2, 0, 0, 0.0
2, 4, 2, 3, 3, 0, 0, 0.0
2, 4, 2, 3, 4, 0, 0, 0.0
2, 4, 2, 4, 1, 0, 0, 0.0
2, 4, 2, 4, 2, 0, 0, 0.0
2, 4, 2, 4, 3, 0, 0, 0.0
2, 4, 2, 4, 4, 0, 0, 0.0
2, 4, 3, 1, 1, 0, 0, 0.0
2, 4, 3, 1, 2, 0, 0, 0.0
2, 4, 3, 1, 3, 0, 0, 0.0
2, 4, 3, 1, 4, 0, 0, 0.0
2, 4, 3, 2, 1, 0, 0, 0.0
2, 4, 3, 2, 2, 0, 0, 0.0
2, 4, 3, 2, 3, 0, 0, 0.0
2, 4, 3, 2, 4, 0, 0, 0.0
2, 4, 3, 3, 1, 0, 0, 0.0
2, 4, 3, 3, 2, 0, 0, 0.0
2, 4, 3, 3, 3, 0, 0, 0.0
2, 4, 3, 3, 4, 0, 0, 0.0
2, 4, 3, 4, 1, 0, 0, 0.0
2, 4, 3, 4, 2, 0, 0, 0.0
2, 4, 3, 4, 3, 0, 0, 0.0
2, 4, 3, 4, 4, 0, 0, 0.0
2, 4, 4, 1, 1, 0, 0, 0.0
2, 4, 4, 1, 2, 0, 0, 0.0
2, 4, 4, 1, 3, 0, 0, 0.0
2, 4, 4, 1, 4, 0, 0, 0.0
2, 4, 4, 2, 1, 0, 0, 0.0
2, 4, 4, 2, 2, 0, 0, 0.0
2, 4, 4, 2, 3, 0, 0, 0.0
2, 4, 4, 2, 4, 0, 0, 0.0
2, 4, 4, 3, 1, 0, 0, 0.0
2, 4, 4, 3, 2, 0, 0, 0.0
2, 4, 4, 3, 3, 0, 0, 0.0
2, 4, 4, 3, 4, 0, 0, 0.0
2, 4, 4, 4, 1, 0, 0, 0.0
2, 4, 4, 4, 2, 0, 0, 0.0
2, 4, 4, 4, 3, 0, 0, 0.0
2, 4, 4, 4, 4, 0, 0, 0.0
3, 0, 0, 1, 1, 0, 0, 0.0
3, 0, 0, 1, 2, 0, 0, 0.0
3, 0, 0, 1, 3, 0, 0, 0.0
3, 0, 0, 1, 4, 0, 0, 0.0
3, 0, 0, 2, 1, 0, 0, 0.0
3, 0, 0, 2, 2, 0, 0, 0.0
3, 0, 0, 2, 3, 0, 0, 0.0
3, 0, 0, 2, 4, 0, 0, 0.0
3, 0, 0, 3, 1, 0, 0, 0.0
3, 0, 0, 3, 2, 0, 0, 0.0
3, 0, 0, 3, 3, 0, 0, 0.0
3, 0, 0, 3, 4, 0, 0, 0.0
3, 0, 0, 4, 1, 0, 0, 0.0
3, 0, 0, 4, 2, 0, 0, 0.0
3, 0, 0, 4, 3, 0, 0, 0.0
3, 0, 0, 4, 4, 0, 0, 0.0
3, 0, 1, 1, 1, 0, 0, -0.8083932674436537
3, 0, 1, 1, 2, 0, 0, -0.002983942073169408
3, 0, 1, 1, 3, 0, 0, -0.0158092646853797
3, 0, 1, 1, 4, 0, 0, -0.0034922479642973056
3, 0, 1, 2, 1, 0, 0, -0.020520235968609975
3, 0, 1, 2, 2, 0, 0, -0.28405257233090875
3, 0, 1, 2, 3, 0, 0, 0.007919998569098254
3, 0, 1, 2, 4, 0, 0, -0.010325912823181307
3, 0, 1, 3, 1, 0, 0, -0.02283570905677732
3, 0, 1, 3, 2, 0, 0, 0.0030227301853052316
3, 0, 1, 3, 3, 0, 0, 0.04832669739980725
3, 0, 1, 3, 4, 0, 0, -0.00019398609640830603
3, 0, 1, 4, 1, 0, 0, 0.009617815684049761
3, 0, 1, 4, 2, 0, 0, -0.010780485695089506
3, 0, 1, 4, 3, 0, 0, -0.0002184680686245302
3, 0, 1, 4, 4, 0, 0, 0.05739603585658236
3, 0, 2, 1, 1, 0, 0, -0.45707882564579794
3, 0, 2, 1, 2, 0, 0, -0.0038142945097783256
3, 0, 2, 1, 3, 0, 0, 0.0012568808074504625
3, 0, 2, 1, 4, 0, 0, -0.008506743011966994
3, 0, 2, 2, 1, 0, 0, -0.015029125790655096
3, 0, 2, 2, 2, 0, 0, 0.09711173351020044
3, 0, 2, 2, 3, 0, 0, -0.0032453465236778685
3, 0, 2, 2, 4, 0, 0, 0.001779782765078456
3, 0, 2, 3, 1, 0, 0, 1.7665470741117136e-05
3, 0, 2, 3, 2, 0, 0, -0.0005772679468560939
3, 0, 2, 3, 3, 0, 0, 0.00032468770380486973
3, 0, 2, 3, 4, 0, 0, -7.196396690398571e-06
3, 0, 2, 4, 1, 0, 0, 0.0032547678349643533
3, 0, 2, 4, 2, 0, 0, 0.002575431014628774
3, 0, 2, 4, 3, 0, 0, -3.7686512369625505e-05
3, 0, 2, 4, 4, 0, 0, -7.842924451926587e-06
3, 0, 3, 1, 1, 0, 0, -0.13404198336978543
3, 0, 3, 1, 2, 0, 0, -0.0007203583794795467
3, 0, 3, 1, 3, 0, 0, -0.005580534914315249
3, 0, 3, 1, 4, 0, 0, -0.0011823623805086187
3, 0, 3, 2, 1, 0, 0, -0.0037691339196343782
3, 0, 3, 2, 2, 0, 0, -0.0132427819767984
3, 0, 3, 2, 3, 0, 0, 0.00014172348410902922
3, 0, 3, 2, 4, 0, 0, 0.00041462260929129723
3, 0, 3, 3, 1, 0, 0, -0.0006145454189446566
3, 0, 3, 3, 2, 0, 0, -1.8883921944340317e-05
3, 0, 3, 3, 3, 0, 0, -3.942701817931681e-05
3, 0, 3, 3, 4, 0, 0, -7.64537501913943e-06
3, 0, 3, 4, 1, 0, 0, 0.00032407503765875985
3, 0, 3, 4, 2, 0, 0, 2.778450209293778e-05
3, 0, 3, 4, 3, 0, 0, 2.016238928952844e-05
3, 0, 3, 4, 4, 0, 0, 3.088274949702046e-06
3, 0, 4, 1, 1, 0, 0, 0.0
3, 0, 4, 1, 2, 0, 0, 0.0
3, 0, 4, 1, 3, 0, 0, 0.0
3, 0, 4, 1, 4, 0, 0, 0.0
3, 0, 4, 2, 1, 0, 0, 0.0
3, 0, 4, 2, 2, 0, 0, 0.0
3, 0, 4, 2, 3, 0, 0, 0.0
3, 0, 4, 2, 4, 0, 0, 0.0
3, 0, 4, 3, 1, 0, 0, 0.0
3, 0, 4, 3, 2, 0, 0, 0.0
3, 0, 4, 3, 3, 0, 0, 0.0
3, 0, 4, 3, 4, 0, 0, 0.0
3, 0, 4, 4, 1, 0, 0, 0.0
3, 0, 4, 4, 2, 0, 0, 0.0
3, 0, 4, 4, 3, 0, 0, 0.0
3, 0, 4, 4, 4, 0, 0, 0.0
3, 1, 0, 1, 1, 0, 0, 0.0
3, 1, 0, 1, 2, 0, 0, 0.0
3, 1, 0, 1, 3, 0, 0, 0.0
3, 1, 0, 1, 4, 0, 0, 0.0
3, 1, 0, 2, 1, 0, 0, 0.0
3, 1, 0, 2, 2, 0, 0, 0.0
3, 1, 0, 2, 3, 0, 0, 0.0
3, 1, 0, 2, 4, 0, 0, 0.0
3, 1, 0, 3, 1, 0, 0, 0.0
3, 1, 0, 3, 2, 0, 0, 0.0
3, 1, 0, 3, 3, 0, 0, 0.0
3, 1, 0, 3, 4, 0, 0, 0.0
3, 1, 0, 4, 1, 0, 0, 0.0
3, 1, 0, 4, 2, 0, 0, 0.0
3, 1, 0, 4, 3, 0, 0, 0.0
3, 1, 0, 4, 4, 0, 0, 0.0
3, 1, 1, 1, 1, 0, 0, 0.0
3, 1, 1, 1, 2, 0, 0, 0.0
3, 1, 1, 1, 3, 0, 0, 0.0
3, 1, 1, 1, 4, 0, 0, 0.0
3, 1, 1, 2, 1, 0, 0, 0.0
3, 1, 1, 2, 2, 0, 0, 0.0
3, 1, 1, 2, 3, 0, 0, 0.0
3, 1, 1, 2, 4, 0, 0, 0.0
3, 1, 1, 3, 1, 0, 0, 0.0
3, 1, 1, 3, 2, 0, 0, 0.0
3, 1, 1, 3, 3, 0, 0, 0.0
3, 1, 1, 3, 4, 0, 0, 0.0
3, 1, 1, 4, 1, 0, 0, 0.0
3, 1, 1, 4, 2, 0, 0, 0.0
3, 1, 1, 4, 3, 0, 0, 0.0
3, 1, 1, 4, 4, 0, 0, 0.0
3, 1, 2, 1, 1, 0, 0, -0.8157065395583337
3, 1, 2, 1, 2, 0, 0, -0.005356845113149876
3, 1, 2, 1, 3, 0, 0, -0.025737510631651965
3, 1, 2, 1, 4, 0, 0, -0.0007619660307428399
3, 1, 2, 2, 1, 0, 0, -0.021032760052743394
3, 1, 2, 2, 2, 0, 0, -0.2729109361800471
3, 1, 2, 2, 3, 0, 0, 0.00800757954306999
3, 1, 2, 2, 4, 0, 0, -0.006945144888214735
3, 1, 2, 3, 1, 0, 0, -0.030004033683395007
3, 1, 2, 3, 2, 0, 0, 0.005666398068401184
3, 1, 2, 3, 3, 0, 0, 0.046375073016484886
3, 1, 2, 3, 4, 0, 0, -0.0005685175270351765
3, 1, 2, 4, 1, 0, 0, 0.006836656074293412
3, 1, 2, 4, 2, 0, 0, -0.010890930042009566
3, 1, 2, 4, 3, 0, 0, -0.0007723332619073333
3, 1, 2, 4, 4, 0, 0, 0.05691968958699117
3, 1, 3, 1, 1, 0, 0, -0.46627380342990604
3, 1, 3, 1, 2, 0, 0, -0.007163977801212423
3, 1, 3, 1, 3, 0, 0, 0.0041407664217885665
3, 1, 3, 1, 4, 0, 0, -0.007989568831596771
3, 1, 3, 2, 1, 0, 0, -0.015838583337174472
3, 1, 3, 2, 2, 0, 0, 0.09701570535866455
3, 1, 3, 2, 3, 0, 0, -0.0029456164586332536
3, 1, 3, 2, 4, 0, 0, 0.0026741178674677176
3, 1, 3, 3, 1, 0, 0, 0.0027270594148829427
3, 1, 3, 3, 2, 0, 0, -0.0005509730444529036
3, 1, 3, 3, 3, 0, 0, 0.0004686239605138997
3, 1, 3, 3, 4, 0, 0, 2.9944220761905436e-05
3, 1, 3, 4, 1, 0, 0, 0.003275243227980235
3, 1, 3, 4, 2, 0, 0, 0.0027464814168504576
3, 1, 3, 4, 3, 0, 0, -6.95534103448547e-05
3, 1, 3, 4, 4, 0, 0, 9.84368620347316e-06
3, 1, 4, 1, 1, 0, 0, -0.12942180375364376
3, 1, 4, 1, 2, 0, 0, -0.0021858140865144465
3, 1, 4, 1, 3, 0, 0, -0.0018433877620918537
3, 1, 4, 1, 4, 0, 0, -0.0009254767495486639
3, 1, 4, 2, 1, 0, 0, -0.003473324078878536
3, 1, 4, 2, 2, 0, 0, -0.014389137894320767
3, 1, 4, 2, 3, 0, 0, 0.00017731351663461442
3, 1, 4, 2, 4, 0, 0, -8.885761773729423e-05
3, 1, 4, 3, 1, 0, 0, -0.0005931676847671275
3, 1, 4, 3, 2, 0, 0, -2.6904925970574602e-05
3, 1, 4, 3, 3, 0, 0, -1.2783433994010625e-05
3, 1, 4, 3, 4, 0, 0, -6.7454654802114755e-06
3, 1, 4, 4, 1, 0, 0, 0.0003125780258817761
3, 1, 4, 4, 2, 0, 0, 3.350423701911093e-05
3, 1, 4, 4, 3, 0, 0, 6.2585256548321705e-06
3, 1, 4, 4, 4, 0, 0, 3.6895221144314764e-06
3, 2, 0, 1, 1, 0, 0, 0.0
3, 2, 0, 1, 2, 0, 0, 0.0
3, 2, 0, 1, 3, 0, 0, 0.0
3, 2, 0, 1, 4, 0, 0, 0.0
3, 2, 0, 2, 1, 0, 0, 0.0
3, 2, 0, 2, 2, 0, 0, 0.0
3, 2, 0, 2, 3, 0, 0, 0.0
3, 2, 0, 2, 4, 0, 0, 0.0
3, 2, 0, 3, 1, 0, 0, 0.0
3, 2, 0, 3, 2, 0, 0, 0.0
3, 2, 0, 3, 3, 0, 0, 0.0
3, 2, 0, 3, 4, 0, 0, 0.0
3, 2, 0, 4, 1, 0, 0, 0.0
3, 2, 0, 4, 2, 0, 0, 0.0
3, 2, 0, 4, 3, 0, 0, 0.0
3, 2, 0, 4, 4, 0, 0, 0.0
3, 2, 1, 1, 1, 0, 0, 0.0
3, 2, 1, 1, 2, 0, 0, 0.0
3, 2, 1, 1, 3, 0, 0, 0.0
3, 2, 1, 1, 4, 0, 0, 0.0
3, 2, 1, 2, 1, 0, 0, 0.0
3, 2, 1, 2, 2, 0, 0, 0.0
3, 2, 1, 2, 3, 0, 0, 0.0
3, 2, 1, 2, 4, 0, 0, 0.0
3, 2, 1, 3, 1, 0, 0, 0.0
3, 2, 1, 3, 2, 0, 0, 0.0
3, 2, 1, 3, 3, 0, 0, 0.0
3, 2, 1, 3, 4, 0, 0, 0.0
3, 2, 1, 4, 1, 0, 0, 0.0
3, 2, 1, 4, 2, 0, 0, 0.0
3, 2, 1, 4, 3, 0, 0, 0.0
3, 2, 1, 4, 4, 0, 0, 0.0
3, 2, 2, 1, 1, 0, 0, 0.0
3, 2, 2, 1, 2, 0, 0, 0.0
3, 2, 2, 1, 3, 0, 0, 0.0
3, 2, 2, 1, 4, 0, 0, 0.0
3, 2, 2, 2, 1, 0, 0, 0.0
3, 2, 2, 2, 2, 0, 0, 0.0
3, 2, 2, 2, 3, 0, 0, 0.0
3, 2, 2, 2, 4, 0, 0, 0.0
3, 2, 2, 3, 1, 0, 0, 0.0
3, 2, 2, 3, 2, 0, 0, 0.0
3, 2, 2, 3, 3, 0, 0, 0.0
3, 2, 2, 3, 4, 0, 0, 0.0
3, 2, 2, 4, 1, 0, 0, 0.0
3, 2, 2, 4, 2, 0, 0, 0.0
3, 2, 2, 4, 3, 0, 0, 0.0
3, 2, 2, 4, 4, 0, 0, 0.0
3, 2, 3, 1, 1, 0, 0, -0.7872678126874627
3, 2, 3, 1, 2, 0, 0, -0.011897190204106685
3, 2, 3, 1, 3, 0, 0, -0.019383926737706773
3, 2, 3, 1, 4, 0, 0, 0.0005884130849310998
3, 2, 3, 2, 1, 0, 0, -0.019645764952936746
3, 2, 3, 2, 2, 0, 0, -0.2663835248213522
3, 2, 3, 2, 3, 0, 0, 0.007386456191869126
3, 2, 3, 2, 4, 0, 0, -0.011925763330345538
3, 2, 3, 3, 1, 0, 0, -0.03621681967518327
3, 2, 3, 3, 2, 0, 0, 0.0056049499749313905
3, 2, 3, 3, 3, 0, 0, 0.04657211712492991
3, 2, 3, 3, 4, 0, 0, -0.0005871964819733923
3, 2, 3, 4, 1, 0, 0, 0.006955555282748303
3, 2, 3, 4, 2, 0, 0, -0.01053311302012011
3, 2, 3, 4, 3, 0, 0, -0.0008108915016536478
3, 2, 3, 4, 4, 0, 0, 0.0569111039459579
3, 2, 4, 1, 1, 0, 0, -0.45420796802249186
3, 2, 4, 1, 2, 0, 0, -0.013496379769314977
3, 2, 4, 1, 3, 0, 0, 0.004527538737975518
3, 2, 4, 1, 4, 0, 0, -0.005037990569273446
3, 2, 4, 2, 1, 0, 0, -0.01636791834628536
3, 2, 4, 2, 2, 0, 0, 0.10219115566878603
3, 2, 4, 2, 3, 0, 0, -0.001977141736436268
3, 2, 4, 2, 4, 0, 0, 0.0031207348808685383
3, 2, 4, 3, 1, 0, 0, 0.002600303558982235
3, 2, 4, 3, 2, 0, 0, -0.000534034826587279
3, 2, 4, 3, 3, 0, 0, 0.0001888445454540788
3, 2, 4, 3, 4, 0, 0, 2.641233874668378e-05
3, 2, 4, 4, 1, 0, 0, 0.0031815416169949065
3, 2, 4, 4, 2, 0, 0, 0.002892182178380316
3, 2, 4, 4, 3, 0, 0, -6.432110978691904e-05
3, 2, 4, 4, 4, 0, 0, 5.750081076155441e-05
3, 3, 0, 1, 1, 0, 0, 0.0
3, 3, 0, 1, 2, 0, 0, 0.0
3, 3, 0, 1, 3, 0, 0, 0.0
3, 3, 0, 1, 4, 0, 0, 0.0
3, 3, 0, 2, 1, 0, 0, 0.0
3, 3, 0, 2, 2, 0, 0, 0.0
3, 3, 0, 2, 3, 0, 0, 0.0
3, 3, 0, 2, 4, 0, 0, 0.0
3, 3, 0, 3, 1, 0, 0, 0.0
3, 3, 0, 3, 2, 0, 0, 0.0
3, 3, 0, 3, 3, 0, 0, 0.0
3, 3, 0, 3, 4, 0, 0, 0.0
3, 3, 0, 4, 1, 0, 0, 0.0
3, 3, 0, 4, 2, 0, 0, 0.0
3, 3, 0, 4, 3, 0, 0, 0.0
3, 3, 0, 4, 4, 0, 0, 0.0
3, 3, 1, 1, 1, 0, 0, 0.0
3, 3, 1, 1, 2, 0, 0, 0.0
3, 3, 1, 1, 3, 0, 0, 0.0
3, 3, 1, 1, 4, 0, 0, 0.0
3, 3, 1, 2, 1, 0, 0, 0.0
3, 3, 1, 2, 2, 0, 0, 0.0
3, 3, 1, 2, 3, 0, 0, 0.0
3, 3, 1, 2, 4, 0, 0, 0.0
3, 3, 1, 3, 1, 0, 0, 0.0
3, 3, 1, 3, 2, 0, 0, 0.0
3, 3, 1, 3, 3, 0, 0, 0.0
3, 3, 1, 3, 4, 0, 0, 0.0
3, 3, 1, 4, 1, 0, 0, 0.0
3, 3, 1, 4, 2, 0, 0, 0.0
3, 3, 1, 4, 3, 0, 0, 0.0
3, 3, 1, 4, 4, 0, 0, 0.0
3, 3, 2, 1, 1, 0, 0, 0.0
3, 3, 2, 1, 2, 0, 0, 0.0
3, 3, 2, 1, 3, 0, 0, 0.0
3, 3, 2, 1, 4, 0, 0, 0.0
3, 3, 2, 2, 1, 0, 0, 0.0
3, 3, 2, 2, 2, 0, 0, 0.0
3, 3, 2, 2, 3, 0, 0, 0.0
3, 3, 2, 2, 4, 0, 0, 0.0
3, 3, 2, 3, 1, 0, 0, 0.0
3, 3, 2, 3, 2, 0, 0, 0.0
3, 3, 2, 3, 3, 0, 0, 0.0
3, 3, 2, 3, 4, 0, 0, 0.0
3, 3, 2, 4, 1, 0, 0, 0.0
3, 3, 2, 4, 2, 0, 0, 0.0
3, 3, 2, 4, 3, 0, 0, 0.0
3, 3, 2, 4, 4, 0, 0, 0.0
3, 3, 3, 1, 1, 0, 0, 0.0
3, 3, 3, 1, 2, 0, 0, 0.0
3, 3, 3, 1, 3, 0, 0, 0.0
3, 3, 3, 1, 4, 0, 0, 0.0
3, 3, 3, 2, 1, 0, 0, 0.0
3, 3, 3, 2, 2, 0, 0, 0.0
3, 3, 3, 2, 3, 0, 0, 0.0
3, 3, 3, 2, 4, 0, 0, 0.0
3, 3, 3, 3, 1, 0, 0, 0.0
3, 3, 3, 3, 2, 0, 0, 0.0
3, 3, 3, 3, 3, 0, 0, 0.0
3, 3, 3, 3, 4, 0, 0, 0.0
3, 3, 3, 4, 1, 0, 0, 0.0
3, 3, 3, 4, 2, 0, 0, 0.0
3, 3, 3, 4, 3, 0, 0, 0.0
3, 3, 3, 4, 4, 0, 0, 0.0
3, 3, 4, 1, 1, 0, 0, -0.6285453407805746
3, 3, 4, 1, 2, 0, 0, -0.01711268093006092
3, 3, 4, 1, 3, 0, 0, -0.013749887059657757
3, 3, 4, 1, 4, 0, 0, 0.010497925318770942
3, 3, 4, 2, 1, 0, 0, -0.01211895852951839
3, 3, 4, 2, 2, 0, 0, -0.2803415526434889
3, 3, 4, 2, 3, 0, 0, 0.00173547533464012
3, 3, 4, 2, 4, 0, 0, -0.01012149028884909
3, 3, 4, 3, 1, 0, 0, -0.028215305660631636
3, 3, 4, 3, 2, 0, 0, 0.005609429009365799
3, 3, 4, 3, 3, 0, 0, 0.048414612807070226
3, 3, 4, 3, 4, 0, 0, -0.00012755419881185412
3, 3, 4, 4, 1, 0, 0, 0.006937042606529097
3, 3, 4, 4, 2, 0, 0, -0.009999426229157398
3, 3, 4, 4, 3, 0, 0, -0.00018279656967880222
3, 3, 4, 4, 4, 0, 0, 0.057686405324641525
3, 4, 0, 1, 1, 0, 0, 0.0
3, 4, 0, 1, 2, 0, 0, 0.0
3, 4, 0, 1, 3, 0, 0, 0.0
3, 4, 0, 1, 4, 0, 0, 0.0
3, 4, 0, 2, 1, 0, 0, 0.0
3, 4, 0, 2, 2, 0, 0, 0.0
3, 4, 0, 2, 3, 0, 0, 0.0
3, 4, 0, 2, 4, 0, 0, 0.0
3, 4, 0, 3, 1, 0, 0, 0.0
3, 4, 0, 3, 2, 0, 0, 0.0
3, 4, 0, 3, 3, 0, 0, 0.0
3, 4, 0, 3, 4, 0, 0, 0.0
3, 4, 0, 4, 1, 0, 0, 0.0
3, 4, 0, 4, 2, 0, 0, 0.0
3, 4, 0, 4, 3, 0, 0, 0.0
3, 4, 0, 4, 4, 0, 0, 0.0
3, 4, 1, 1, 1, 0, 0, 0.0
3, 4, 1, 1, 2, 0, 0, 0.0
3, 4, 1, 1, 3, 0, 0, 0.0
3, 4, 1, 1, 4, 0, 0, 0.0
3, 4, 1, 2, 1, 0, 0, 0.0
3, 4, 1, 2, 2, 0, 0, 0.0
3, 4, 1, 2, 3, 0, 0, 0.0
3, 4, 1, 2, 4, 0, 0, 0.0
3, 4, 1, 3, 1, 0, 0, 0.0
3, 4, 1, 3, 2, 0, 0, 0.0
3, 4, 1, 3, 3, 0, 0, 0.0
3, 4, 1, 3, 4, 0, 0, 0.0
3, 4, 1, 4, 1, 0, 0, 0.0
3, 4, 1, 4, 2, 0, 0, 0.0
3, 4, 1, 4, 3, 0, 0, 0.0
3, 4, 1, 4, 4, 0, 0, 0.0
3, 4, 2, 1, 1, 0, 0, 0.0
3, 4, 2, 1, 2, 0, 0, 0.0
3, 4, 2, 1, 3, 0, 0, 0.0
3, 4, 2, 1, 4, 0, 0, 0.0
3, 4, 2, 2, 1, 0, 0, 0.0
3, 4, 2, 2, 2, 0, 0, 0.0
3, 4, 2, 2, 3, 0, 0, 0.0
3, 4, 2, 2, 4, 0, 0, 0.0
3, 4, 2, 3, 1, 0, 0, 0.0
3, 4, 2, 3, 2, 0, 0, 0.0
3, 4, 2, 3, 3, 0, 0, 0.0
3, 4, 2, 3, 4, 0, 0, 0.0
3, 4, 2, 4, 1, 0, 0, 0.0
3, 4, 2, 4, 2, 0, 0, 0.0
3, 4, 2, 4, 3, 0, 0, 0.0
3, 4, 2, 4, 4, 0, 0, 0.0
3, 4, 3, 1, 1, 0, 0, 0.0
3, 4, 3, 1, 2, 0, 0, 0.0
3, 4, 3, 1, 3, 0, 0, 0.0
3, 4, 3, 1, 4, 0, 0, 0.0
3, 4, 3, 2, 1, 0, 0, 0.0
3, 4, 3, 2, 2, 0, 0, 0.0
3, 4, 3, 2, 3, 0, 0, 0.0
3, 4, 3, 2, 4, 0, 0, 0.0
3, 4, 3, 3, 1, 0, 0, 0.0
3, 4, 3, 3, 2, 0, 0, 0.0
3, 4, 3, 3, 3, 0, 0, 0.0
3, 4, 3, 3, 4, 0, 0, 0.0
3, 4, 3, 4, 1, 0, 0, 0.0
3, 4, 3, 4, 2, 0, 0, 0.0
3, 4, 3, 4, 3, 0, 0, 0.0
3, 4, 3, 4, 4, 0, 0, 0.0
3, 4, 4, 1, 1, 0, 0, 0.0
3, 4, 4, 1, 2, 0, 0, 0.0
3, 4, 4, 1, 3, 0, 0, 0.0
3, 4, 4, 1, 4, 0, 0, 0.0
3, 4, 4, 2, 1, 0, 0, 0.0
3, 4, 4, 2, 2, 0, 0, 0.0
3, 4, 4, 2, 3, 0, 0, 0.0
3, 4, 4, 2, 4, 0, 0, 0.0
3, 4, 4, 3, 1, 0, 0, 0.0
3, 4, 4, 3, 2, 0, 0, 0.0
3, 4, 4, 3, 3, 0, 0, 0.0
3, 4, 4, 3, 4, 0, 0, 0.0
3, 4, 4, 4, 1, 0, 0, 0.0
3, 4, 4, 4, 2, 0, 0, 0.0
3, 4, 4, 4, 3, 0, 0, 0.0
3, 4, 4, 4, 4, 0, 0, 0.0
4, 0, 0, 1, 1, 0, 0, 0.0
4, 0, 0, 1, 2, 0, 0, 0.0
4, 0, 0, 1, 3, 0, 0, 0.0
4, 0, 0, 1, 4, 0, 0, 0.0
4, 0, 0, 2, 1, 0, 0, 0.0
